_url,name,company_size,industry,about_us,website,founded,company_type,specialties,headquarters_city,headquarters_province,headquarters
https://www.linkedin.com/company/limid/,Limid,11-50 employees,Information Technology & Services,Limid laat slimme technologie voor u werken!,http://limid.nl,2001.0,Privately Held,"Audiovisuele oplossingen, Presentatie apparatuur, Presentatie oplossingen, interactief, collaboration, touchscreens, visualisatie, video vergaderen, visueel samenwerken, SMART technologies, draadloos presenteren, presentatie scherm, professioneel audio, digital s",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/linga-webdesign/,Linga,2-10 employees,Information Technology & Services,"Linga specializes in creating interactive (mobile) websites, e-commerce (webshop) and web applications. We have our own Content Management System (Linga CMS) which excels in usability and effectiveness integrated with Linga DMS, our Direct Marketing System. Call or mail us for more information.",https://www.linga.nl,2004.0,Privately Held,"Website design, Website development, Email marketing, Social Media integration, Responsive websites, E-commerce, SEO, Adwords",Zwolle,OV,"Zwolle, OV"
https://www.linkedin.com/company/link2control-b-v-/,Link2Control BV,2-10 employees,Computer Software,"Link2Control implementeert en ontwikkelt ICT-oplossingen waarmee alle ketenpartijen vanuit verschillende sectoren binnen het sociaal domein in staat zijn om een link te leggen tussen processen, hulpverlening en kosten.  Samenwerken op één platform waardoor u verbindingen tussen uw eigen processen niet alleen kunt stroomlijnen maar ook beheersen. Met andere woorden wij zorgen voor de “Link” die u de “Control” geeft. 

Dit kunnen we bereiken door de regie tussen overheden en hulpverlenende organisaties te ondersteunen;  zorgen dat de betrokkenen beschikken over de juiste informatie op het juiste moment. Door de  ketensamenwerking te organiseren en te verbinden kunnen we ons doel bereiken; dienstverlening waarin de burger daadwerkelijk centraal staat en ervoor zorgen dat schrijnende gevallen niet tussen wal en schip geraken.",http://www.link2control.nl,2007.0,Privately Held,"Thema gerichte aanpak, Regievoering, Uitwisseling procesinformatie, Planning besteld vervoer, Triageren, Communicatie portaal participatie, Implementatie, Training, Procesanalyse, Effectmeting, Verbinding van domeinen, Digitale oplossingen, Multidiciplinaire",Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/linkedin/life?trk=d_flagship3_nav,LinkedIn,,,,,,,,,,
https://www.linkedin.com/company/lis-b.v./,LIS B.V.,51-200 employees,Computer Software,Netwerkverbindingen in de logistiek digitaal en onderweg,http://www.lisbv.nl,,Privately Held,Transport Management Software,Hasselt,Overijssel,"Hasselt, Overijssel"
https://www.linkedin.com/company/llovet-consultancy/,Llovet Consultancy,0-1 employees,Information Technology & Services,Bij ons kunt u terecht voor het testen van software en verschillende online diensten.                                                                                                                                                                                                                                                 .,http://www.llovet.nu,2012.0,Privately Held,,,,
https://www.linkedin.com/company/locamation-b.v./,Locamation B.V.,11-50 employees,Publishing,"Locamation B.V. is a publishing company based out of Colosseum 11, ENSCHEDE, Netherlands.",,,,,,,
https://www.linkedin.com/company/webware-b-v--logic4/,Logic4 business software,11-50 employees,Computer Software,Alles-in-één webshop en bedrijfssoftware voor groothandel en detailhandel,https://www.logic4.nl,2003.0,Privately Held,"Bedrijfssoftware, E-Commerce / webwinkels, Website ontwikkeling, ERP, Boekhoudsoftware, Logistieke software, Voorraadbeheer software, Webshop platform",Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/logictrade/,LogicTrade,51-200 employees,Computer Software,Configure your business,http://www.logictrade.nl,2008.0,Privately Held,,Staphorst,Overijssel,"Staphorst, Overijssel"
https://www.linkedin.com/company/logisp/,Logis.P | Selfservice & Hospitality,11-50 employees,Computer Software,What is the influence of COVID-19 on a Safe & Hospitable Welcome in healthcare? Logis.P optimizes the patient journey!,http://www.logisp.com,2011.0,Public Company,"Selfservice, Patient Flow Management, Customer Flow Management, Digitale receptie, Wayfinding, Klantgeleiding, Scanzuilen, Self Service Kiosks, Just in time resource allocation, Mobility, Hospitality, ID management, Facial Recognition, Gezichtsherkenning, Mobile w",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/logitime-nederland-b.v./,Logitime Nederland B.V.,11-50 employees,Publishing,"Logitime Nederland B.V. is a publishing company based out of C.T. Storkstraat 22, HENGELO OV, Netherlands.",,,,,,,
https://www.linkedin.com/company/loogisch-communicatie-en-beveiliging/,Loogisch,51-200 employees,Telecommunications,"Je wil vooruit. Met alles en iedereen. Techniek mag dan geen beperkende factor zijn. Integendeel. Technische oplossingen moeten je wereld juist makkelijker maken! Bij Loogisch vinden we dat logisch. En daarom zetten wij techniek aan het werk. Voor jou. Eindeloze mogelijkheden brengen je niet verder. Wij wel. Eerst maken we je wegwijs in wat voor jou werkt. Daarna zorgen we dát het werkt. Altijd en overal. Voor communicatie, IT, beveiliging en domotica. Daar waar techniek telt. Wij zijn altijd weer nieuwsgierig naar wat techniek kan betekenen voor wonen en werken. Dus vertel, wat moet techniek voor jóu doen?

www.datisloogisch.nl
info@loogisch.eu
0546-629600
088-4800488 (service communicatie)
088-4800444 (service beveiliging)",https://datisloogisch.nl/,1987.0,Privately Held,"Tele- en datacommunications, Cloud, Access controle, Toegangscontrole, inbraaksignaleringssystemen, CCTV Closed Circuit Television, Loohuis Zorgconcept, Narrowcasting, Brandmeld- en ontruimingssystemen, Netwerken, Domotica en Security Management",Fleringen,Overijssel,"Fleringen, Overijssel"
https://www.linkedin.com/company/lsales/,LSales,0-1 employees,Computer Software,"Omzet verhogen door het verbeteren van effectiviteit, efficiëntie en transparantie.

Om dit te realiseren hebben wij een dienstenpakket genaamd Total Relationship Management ontwikkeld. Dit pakket bevat onder andere de traditionele CRM dienstverlening en aanvullende services en diensten zoals bijvoorbeeld gebruikers coaching, marktonderzoek en offerteopvolging. 

Deze TRM diensten leveren wij aan leveren wij aan project gestuurde ondernemingen met name in de bouwkolom en installatie branche.

Deze dienstverlening word ondersteund door een dealerschap met het in de bouwsector bewezen CRM systeem In2CRM. 

LSales
""Wij zijn pas tevreden als uw klanten tevreden zijn""",http://www.lsales.nl,2010.0,Privately Held,"CRM, Projectmanagement, Social media, Training en coaching",,,
https://www.linkedin.com/company/lubriwatch/,LubriWatch,,Computer Software,Met LubriWatch kunt u op een eenvoudige manier inzicht krijgen in de status en levensduur van uw machines op verspaning gebied.,,,,,,,
https://www.linkedin.com/company/lundo/,Lundo,2-10 employees,Computer Software,lundo,https://lundo.nl,2020.0,Public Company,"SaaS, Software development, Machine Learning, AI, UX Design, Application Programming Interface, Software as a Service",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/lusanet-group/,LuSaneT,2-10 employees,Information Technology & Services,"At LuSaneT IT Solutions we build websites and web based software, sell hosting and network hardware. With the combination of these products and services, we are able to sell a complete ICT-package to our customers.
For more information visit: www.lusanet.nl",http://www.lusanet.nl,,Privately Held,,,,
https://www.linkedin.com/company/luxcloud/,LuxCloud,11-50 employees,Information Technology & Services,Easily Manage and Grow your Cloud Business,http://luxcloud.com,2010.0,Privately Held,"More than 10 years of industry experience, Located in one of the most innovative Internet hubs of Europe, State of the Art Technology, Cloud, Cloud Services Broker Enablement, Cloud Services Brokerage, Premium cloud services, White label solutions, Cloud",Hengelo,Overijssel,"Hengelo, Overijssel"
https://www.linkedin.com/company/m&r-micro-imaging-b.v./,M&R Micro-Imaging B.V.,11-50 employees,Broadcast Media,"M&R Micro-Imaging B.V. is a broadcast media company based out of Carlsonstraat 13, KAMPEN, Netherlands.",http://www.mr.nl,,,,,,
https://www.linkedin.com/company/mvisit/,M-visit Bezoekersregistratiesysteem,2-10 employees,Computer Software,We zijn meer dan een groepje experts. We zijn een familie,https://m-visit.nl/gratis-bezoekersregistratie,,Sole Proprietorship,,Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/m2m-blue-bv/,M2MBlue,11-50 employees,Information Technology & Services,Global Connectivity Solution Provider l IoT l M2M l Part of the Wireless Logic Group l Never Offline,http://www.m2mblue.com,2015.0,Privately Held,"M2M Communicatie, Partner netwerk, Smart hardware, IoT, Smart sensoring, Full MVNO, 24/7 controle & security, 2,3 and 4G, Superyachts, River Cruise , Automotive, Broadcast, Transport & Logistics, Rail, Satellite, Global connectivity",Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/madigo/,Madigo,2-10 employees,Information Services,"Wij ondersteunen lokaal. Niet alleen ondernemers, maar ook jou met al je verbouwingen.",http://www.madigo.nl,2020.0,Self-Employed,,Markelo,Overijssel,"Markelo, Overijssel"
https://www.linkedin.com/company/magenta-mmt-b-v-/,Magenta MMT B.V.,11-50 employees,Computer Software,"Magenta MMT, opgericht in 1995 en gevestigd in Enschede, ontwikkelt hoogwaardige software met gebruik van standaardsoftware technieken. 

De onderneming is gespecialiseerd in het ontwikkelen van kennissystemen voor de brandweer, GHOR, zorg, BHV, onderwijs en organisaties met  HRM-en vakbekwaamheidsvraagstukken.

De missie van Magenta is “het ondersteunen van organisaties bij het bevorderen en waarborgen van het individuele en collectieve kwaliteitsniveau”. Om deze missie ten uitvoer te brengen wordt gekozen voor hoogwaardige standaardtechnologieën en samenwerkingen met gebruikers en partners.",http://www.magentammt.nl,1995.0,Privately Held,"Vakbekwaamheidsmanagement & E-learning, Openbare Orde & Veiligheid, HRM, Brandweer, Onderwijs, Zorg",,,
https://www.linkedin.com/company/mage-pwa/,MagePWA | Mage-PWA.io,,Information Technology & Services,"We are very impressed with progressive web apps! PWA shows enormous potential in our eyes. The challenge is to bring more awareness for PWA to e-commerce. Here we want to add our superpowers. That's why we have made a contribution to the open source e-commerce application Vue Storefront. We have realized the Dutch translation package and are officially the first Dutch partner of Vue Storefront.

This frontend e-commerce application offers the possibility to roll out the innovative PWA technology quickly and efficiently, making it accessible to the majority of the Magento 2 community. Together with other partners, we want to gain more attention to PWA for e-commerce. As a community we can show what the power of PWA is for e-commerce. That's why we call it our mission to: Save e-commerce with PWA.

Do you want to contribute to the mission by writing a guest blog, showing a case or by making a different contribution? Let us hear from you!",https://mage-pwa.io/en/,,,,,,
https://www.linkedin.com/company/mailflowr/,MailFlowr | Mailbox voor teams | Data in Europa | Prijs per mailbox | 2000+ tevreden klanten,2-10 employees,Computer Software,"Mailbox voor teams | Organiseer en volg (klant)mails | Toewijzen, Tags, Notities, Bewaarde antwoorden | Data in Europa",https://www.mailflowr.nl,,Privately Held,,Almelo,Nederland,"Almelo, Nederland"
https://www.linkedin.com/company/mainstreamct/,MainstreamCT,0-1 employees,Computer Software,Creativity has never been so Mainstream!,https://www.mainstreamct.com/,2018.0,Sole Proprietorship,"Webdesign, Web development, Backend development, Frontend development",Kampen,Overijssel,"Kampen, Overijssel"
https://www.linkedin.com/company/make-it-cyber-resilience/,Make it Cyber Resilience,2-10 employees,Information Technology & Services,MiCRe helpt organisaties om weerbaarder te worden tegen cyber criminaliteit,http://www.mithmanagement.nl/micre,2020.0,Partnership,"Cyber Resilience, Project Management, Cyber Verzekering, Cyber Compliance, Cyber Security, Information Security, Informatiebeveiliging, Cyberweerbaarheid, Risicoscan, Security Awareness",,,
https://www.linkedin.com/company/management-impact-boom-/,Management Impact,,Publishing,"Management Impact is uitgever van toonaangevende managementboeken en organisator van congressen, collegereeksen en events. Met vakinformatie via online en offline kanalen informeren, inspireren en verbinden wij vele organisatieprofessionals. 

Management Impact is onderdeel van Boom uitgevers Amsterdam.",https://www.managementimpact.nl/,,,,,,
https://www.linkedin.com/company/mapgear/,MapGear,11-50 employees,Information Technology & Services,"MapGear is een innovatief geo-ICT bedrijf gespecialiseerd in desktop- en mobiele applicaties. Wij ontwikkelen interactieve websites en geo apps en bieden ook bijbehorende apparatuur zoals geo-tablets, GPS-camera’s en TouchTables. Door onze brede en jarenlange ervaring kunnen wij altijd professioneel advies geven en een oplossing bieden die voor uw situatie het beste is.",http://www.mapgear.nl,2012.0,Privately Held,"TouchTable, Kaartviewer, GPS-camera, Zonnekaart, RDconvert, Geohosting, Geodata, Campview, Webcam",Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/marcweber-b.v./,MarcWeber B.V.,0-1 employees,Information Services,"This listing was automatically created by LinkedIn. This listing is not currently maintained by, endorsed by or affiliated with MarcWeber B.V.. Learn more",,,,,,,
https://www.linkedin.com/company/marketing-sales-impact/,Marketing & Sales Impact,11-50 employees,Marketing & Advertising,"Marketing & Sales Impact is meer dan een doorsnee direct sales organisatie. Wij geloven dat het creëren van beleving zorgt voor een optimale werkbeleving van onze medewerkers en daarmee automatisch voor het optimale resultaat voor onze opdrachtgevers .

Bij Marketing & Sales Impact staat niet het resultaat centraal, echter de manier waarop het maximale resultaat behaald kan worden. Wij geloven erin dat wanneer onze medewerkers met plezier naar hun werk gaan, zichzelf persoonlijk kunnen ontwikkelen en zichzelf dagelijks uitgedaagd voelen, dat het resultaat daarmee ook maximaal wordt. Doormiddel van trainingen op zowel individueel- als groepsniveau, een duidelijk doorgroeimodel en het organiseren van meerdere events gedurende het jaar, weten wij een werkomgeving te creëren waarin iedereen het maximale uit zichzelf en het team wil en kan halen.

Onze ambities rijken ver en wij zijn ons er meer dan bewust van dat wij deze alleen kunnen bereiken samen met onze mensen.
Vandaar dat het bij Marketing & Sales Impact erg duidelijk is hoe onze medewerkers kunnen doorgroeien en welke ondersteuning zij hierbij kunnen verwachten. Samen staan wij het sterkst en dat dragen wij ook uit.",http://www.marketingsalesimpact.nl,2017.0,Public Company,"Direct Sales, sales training, high traffic sales, recruitment, sales management",Amersfoort,Utrecht,"Amersfoort, Utrecht"
https://www.linkedin.com/company/marketingheap/,Marketingheap,11-50 employees,Marketing & Advertising,We provide fully optimized and managed mautic marketing automation environments with cloud hosting. Above that we provide a dashboard where you can manage your Mautic environment(s). You can launch multiple Mautic environment(s) within a couple of steps. Its as easy as that.,https://marketingheap.com,2019.0,Privately Held,"mautic, marketing, marketing automation, marketing intelligence, marketing management",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/markt-&-media-b.v./,Markt & Media B.V.,11-50 employees,Marketing & Advertising,"Markt & Media B.V. is a marketing and advertising company based out of Hanzepoort 25b, OLDENZAAL, Netherlands.",http://www.markt-media.nl,,,,,,
https://www.linkedin.com/company/markwemekamp-nl/,MarkWemekamp.nl,0-1 employees,Information Technology & Services,,https://www.markwemekamp.nl/,2017.0,Self-Employed,"Umbraco, .NET, Angular, Webdevelopment",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/marotura/,Marotura,11-50 employees,Internet,"All Online Business. That's Marotura. We help our (international) clients with the successful deployment of Internet in business, marketing and communication. We show that working with the Internet is profitable and fun at the same time. We invent and develop innovative digital propositions and optimize online performance: from strategy, concept and creation to optimization. Day in, day out. 

Marotura; Human, Business, Technology

Marotura is affiliated with the University of Twente and PRINCE II certified, which guarantees additional quality.",http://www.marotura.com,2007.0,Privately Held,"Social Media, Content Management, SEO, Adwords, Behavioral Influence, Mobile Apps, Usability, Online Strategy, Conversion, Marketing Automation, Technology, IT Projectmanagement, IT Strategy, Big Data, Online communication, Digitalisation business processes, digital",,,
https://www.linkedin.com/company/masters-of-media/,Masters of Media,2-10 employees,Information Technology & Services,"Masters of Media is a one-stop-shop for media creation and delivery.

Originally, we specialised in recording, mixing, editing and mastering of music and audio material. We started out in 1996 but have been working in the music industry long before that.

A logical complement to the (pre)production work we were doing was to offer mass-production of physical media (CD, DVD, SACD etc.). This has been our second 'pilar' of production ever since the start of Masters of Media.

In more recent years, as our clients moved more and more towards virtual distribution and promotion over the internet, we have started a webdesign and creation branch. In this, we offer all webrelated services and production, including hosting, project management, online retail and website maintenance.

We are keen users and supporters as well as knowledgeable implementors of many of Open Source Content Management Systems and applications. We specialize in Joomla! webdevelopment.",https://mastersofmedia.nl,1996.0,Privately Held,"Webdevelopment, webdesign and hosting, Joomla!, Open Source Content Management Systems, CD and DVD production, Physical media production, Cd-mastering",,,
https://www.linkedin.com/company/mateq-solutions/,Mateq Solutions,2-10 employees,Information Technology & Services,Independent service provider Infor M3,http://www.mateq.nl,2000.0,Privately Held,,Vriezenveen,Overijssel,"Vriezenveen, Overijssel"
https://www.linkedin.com/company/mb-it-professional/,MB IT Professional,0-1 employees,Information Technology & Services,,https://mb-itprofessional.nl/,2017.0,Sole Proprietorship,,Heeten,Overijssel,"Heeten, Overijssel"
https://www.linkedin.com/company/mb-software/,MB Software,0-1 employees,Computer Software,"Website development, Webdesign and Content management.",http://www.mbsoftware.nl,,Self-Employed,,,,
https://www.linkedin.com/company/mci-support/,MCi Support,0-1 employees,Information Technology & Services,"MCi Support: Ondersteunende diensten op ICT gebied.

MCI Support richt zich met name op (hulp bij) thuisinstallaties voor Caiway (glasvezel) en T-mobile thuis (glasvezel en DSL) voor internet, televisie en telefoon. Tevens ruime ervaring in WiFi services en aansluiten van ICT bekabeling & apparatuur.",https://www.mcisupport.nl/,2017.0,Self-Employed,,Nijverdal,Nederland,"Nijverdal, Nederland"
https://www.linkedin.com/company/mcs-hyrsystem/,MCS Hyrsystem,,Computer Software,"MCS Rental Software är ett globalt företag med mer än 35 års erfarenhet av att hjälpa uthyrningsföretag bli mer strömlinjeformade och effektiva.

Med stort focus på kundservice bygger MCS starka samarbeten med sina kunder och hjälper dem växa och blomstra. MCS strävar alltid efter att ligga teknologiskt i framkant, och med stor input från sin användargrupp säkerställer de att ni kan möta morgondagens utmaningar med marknadsledande innovationer.",https://www.mcsrentalsoftware.com/se,,,,,,
https://www.linkedin.com/company/mcs-global-ltd/,MCS Rental Software,11-50 employees,Computer Software,"Transforming the way you do business, MCS-rm helps you increase profitability, utilisation and productivity.",https://www.mcsrentalsoftware.com,1983.0,Privately Held,"Rental Software, Hire Software, Rental Management Software, Hire Management Software, Cloud Rental Software, Cloud rental management software, Asset Management Software",White Waltham,Berkshire,"White Waltham, Berkshire"
https://www.linkedin.com/company/472934/,MCS Rental Software,11-50 employees,Computer Software,"For more than 35 years, MCS Rental Software has devoted itself to making life easier for hire companies across the globe. 

Championing customer service excellence, MCS develops lasting partnerships with its customers, helping them to achieve their goals and ambitions for growth. With a strong commitment to innovation and input from its independent user group, MCS Rental Software leads the way in rental by embracing emerging technologies so that you can harness innovation to meet tomorrow’s challenges.",https://www.mcsrentalsoftware.com,1983.0,Privately Held,"Rental Software, Hire Software, Rental Management Software, Hire Management Software, Cloud Rental Software, Cloud rental management software, Asset Management Software",White Waltham,Berkshire,"White Waltham, Berkshire"
https://www.linkedin.com/company/mediafly-v.o.f/,MediaFly V.O.F,2-10 employees,Computer Software,"MediaFly verzorgt complete webshops en websites van A tot Z. De wensen van de klant staan hierbij volledig centraal, zo kan de klant bijvoorbeeld kiezen voor de eigen huisstijl of voor een volledig nieuw door ons ontworpen design. Naast het ontwerp en de uitvoering van webshops en websites verzorgt MediaFly ook het onderhoud door het aanbieden van servicepakketten. Heeft u al een site en alleen behoefte aan een helpende hand bij het onderhoud, dan zijn wij u ook graag van dienst.",http://www.mediafly.nl,2013.0,Public Company,"Website development, Webshop development, Web applicaties, Web design",Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/mediatag-qr/,MediaTag QR,11-50 employees,Marketing & Advertising,"MediaTag QR is the most innovative and easy to use 'video and QR code'-platform in the world. We've invented a patented technology that will give you the opportunity to attach all types of media directly to dynamic QR codes, just by using the internet or your mobile phone. You are also able to add a geolocation and a scan range to your QR code, which will define where your content can be seen. 

  Tagging content with the MediaTag QR App works on iPhones as well as on the Android platform. You will find the free mobile version in the Apple App Store or the Android Market or manage your codes on the MediaTag QR website. Scanning the content works on every mobile phone and QR-reader.",http://www.mediat.ag,2005.0,Privately Held,"QR code, Geotagging, Mobile video, Dynamic QR-code",,,
https://www.linkedin.com/company/mediavisie/,mediavisie,11-50 employees,Online Media,"Communicatie is er altijd en overal. We kunnen niet niet communiceren. Wij willen door middel van communicatie de ander echt raken, de juiste informatie overbrengen en zijn of haar gedrag positief te beïnvloeden. Mediavisie combineert oude basisprincipes van het vertellen van een goed verhaal met moderne online tools zoals websites, video’s, e-learning en social media. 

Mediavisie is een full service multimediabedrijf dat adviseert, ontwikkelt en daarbij diverse multimedia oplossingen realiseert voor bedrijven en organisaties. Met haar dienstverlening van advisering, ontwerp, ICT oplossingen, audiovisuele creaties en loopbaantools levert Mediavisie een bijdrage aan de strategische doelstellingen van uw organisatie.

Dankzij onze jarenlange ervaring in online onderwijs- en arbeidsmarktcommunicatie, multimediale creaties en de ontwikkeling van loopbaantools zijn wij uw ideale partner op het gebied van multimedia services. Mediavisie is in staat om uw vraag en doelstellingen te vertalen naar online oplossingen, zowel in advies als in de uitvoering. Mediavisie, voor een breder perspectief!",http://www.mediavisie.nl,1998.0,Privately Held,"Videoproductie, E-Learning, Carrière Tools, ICT, Software, Marketing & Communicatie, Responsive, LOB Module, Grafische Vormgeving, Webdevelopment, Big Data, Conceptualiseren, Crossmedia Campagnes, SAAS",Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/mediavisie-b.v./,Mediavisie B.V.,11-50 employees,Internet,"Geïnspireerd door de continue technologische vooruitgang in de wereld om ons heen en met een uitgesproken passie voor ICT en online marketing zetten wij innovatieve ideeën om in gebruiksvriendelijke online toepassingen. 

Als fullservice ICT dienstverlener helpen wij om online processen efficiënter in te richten en daarmee organisaties naar een hoger niveau te tillen. 

Als kennispartner staan wij klanten bij in het bepalen van een passende online marketingstrategie. Wij brengen de behoefte van de doelgroep in kaart en vertalen de wensen van de klant naar creatieve en technisch hoogwaardige oplossingen. We ontwikkelen complexe platforms en grafisch aantrekkelijke interfaces die gericht zijn op hoge conversie. Met een proactieve instelling en een no-nonsens mentaliteit gaan onze zelfsturende expertise teams voor 100% klanttevredenheid.",http://www.mediavisie.nl,1998.0,Educational Institution,"Online Communicatie, ICT-Specialisten, Internetcommunicatieadvies, Onderwijsdeskundig, Arbeidsmarktdeskundig, Software- en applicatieproducent",Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/mediavotes-b-v-/,MEDIAVOTES B.V.,11-50 employees,Online Media,"MEDIAVOTES is de verbinder tussen alle denkbare uitingen en een mobile device. Het systeem zorgt voor interactie tussen gebruiker, klant of kijker. 

MEDIAVOTES kan worden ingezet voor o.a. TV programma's, Live Events en Retail. Door gebruik te maken van MEDIAVOTES geeft u uw gebruiker, klant of kijker de mogelijkheid om invloed uit te oefenen op uw uitingen. Prijsvragen, een stem uitbrengen, een ranking, enkel een greep uit de talloze mogelijkheden. Door MEDIAVOTES in te zetten als onderdeel van uw marketing apparaat krijgt u inzage in het koop -en kijkgedrag van uw doelgroep.

MEDIAVOTES kan gekoppeld worden aan een reeds bestaande app of als separate oplossing geleverd worden, geheel in de look and feel van uw organisatie. Een koppeling met alle denkbare social mediaplatforms behoort ook tot de standaard mogelijkheden en zorgt voor nog meer exposure. 

Slimme oplossingen om bijvoorbeeld meer traffic naar uw winkels te genereren is door de inzet van MEDIAVOTES binnen afzienbare tijd te realiseren en meetbaar.",http://www.mediavotes.com,2014.0,Self-Employed,"Omnichannel Marketing, Omnichannel Solutions, Custumor Experience",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/medical-computer-support/,Medical Computer Support,2-10 employees,Information Technology & Services,"Medical Computer Support houdt zich al 30 jaar bezig met het ontwikkelen van software voor de medische sector.
Het Elektronisch Patiënten Dossier (EPD) is hierbij het belangrijkste uitgangspunt.
MCS is geslaagd in het ontwikkelen van een moderne ziekenhuisbrede oplossing voor het makkelijk en gestructureerd vastleggen van medische informatie. 

Consultancy

MCS ondersteunt ziekenhuizen door het aanbieden van consultancydiensten op het gebied van strategieontwikkeling, business cases, procesoptimalisatie en ZIS/EPD implementaties waar expertise en (hands-on) steun van ervaren consultants nodig is.

Implementaties

Implementeren is mensenwerk, het managen van veranderingen. MCS heeft een uitgebreide kennis van zorgprocessen en past deze ervaring toe bij implementaties in de zorg. De organisatie en de medewerkers meekrijgen is de belangrijkste voorwaarde voor een geslaagde implementatie.
Onze aanpak kenmerkt zich door samenwerking. Wij brengen structuur, concepten, frisse ideeën, relevante ervaring en bovenal een enthousiasmerende aanpak met oprechte betrokkenheid.",http://www.easycare.software,1987.0,Public Company,"Softwareontwikkeling, Medische software, Consultancy, Implementaties",Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/medischondernemen-bv/,MedischOndernemen BV,11-50 employees,Publishing,"MedischOndernemen is hét landelijke platform voor praktijkhouders en -managers in de eerstelijnszorg. We inspireren praktijkhouders en praktijkmanagers in het ondernemerschap, multidisciplinaire samenwerking en de bedrijfsvoering van een succesvolle praktijk. ",http://www.medischondernemen.nl,,Privately Held,"ondernemen, medisch, praktijkvoering, Samenwerken, eerstelijnszorg",,,
https://www.linkedin.com/company/meloenga/,Meloenga,2-10 employees,Information Technology & Services,A slice to share,https://www.meloenga.com,2021.0,Sole Proprietorship,"NFC business card, NFC technology, NFC solutions, Web Development, Graphic Design, Marketing Consultancy, Brand Identity, NFC Wallet, Smart Wallet, NFC tags, Content Arabization, Design Arabization",Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/mer-ict/,Mer ICT,11-50 employees,Telecommunications,"Mer levert integrale communicatie oplossingen aan de midden- en grootzakelijke markt met een focus op Zorg, Hospitality, Overheid en Zakelijke dienstverlening.

Mer beschikt over een compleet portfolio van IP telefonie, Mobiele telefonie, Hosted/Cloud telefonie, Unified Communications, Customer Contact Centers en (draadloze) datanetwerken en realiseert turn-key projecten.

Door het leveren van communicatie 'as-a-service' wordt ingespeeld op de behoefte aan flexibilisering, realisatie van besparingen en ontzorging van de beheersorganisatie.

Nieuwe functionaliteit zoals VastMobiel integratie, Presence en Collaboration creëren meerwaarde en rendement voor onze klanten en ondersteunt concepten als Het Nieuwe Werken, BYOD en Mobiel Tenzij.

De 24/7 Service & Support organisatie zorgt voor excellente service en optimale ondersteuning.",http://www.merict.nl,1993.0,Public Company,,Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/mer-ict-b.v./,MER ICT B.V.,11-50 employees,Publishing,"MER ICT B.V. is a publishing company based out of Burg Drijbersingel 25, ZWOLLE, Netherlands.",http://www.merictgroep.nl,,,,,,
https://www.linkedin.com/company/metaal-kennis-groep-nederland-b.v./,Metaal Kennis Groep Nederland B.V.,11-50 employees,Information Services,"This listing was automatically created by LinkedIn. This listing is not currently maintained by, endorsed by or affiliated with Metaal Kennis Groep Nederland B.V.. Learn more",http://www.mkg.nl,,,,,,
https://www.linkedin.com/company/metal-allies/,Metal-Allies,2-10 employees,Information Technology & Services,Versnel en verbeter de maakindustrie samen met ons!,https://www.metal-allies.com/,2020.0,Privately Held,,Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/mevoon/,Mevoon,2-10 employees,Computer Software,"Mevoon is je partner in het ontwikkelen van maatwerk (mobiele) apps. Wij zijn een full service specialist die helpt bij het brainstormen en uitwerken van eerste idee. Tot een innovatief en gelikt app in de App Store en Google Play. Maatwerk ontwikkeld omdat iedere business zijn eigen unieke eisen en wensen heeft. Zo hebben wij talloze startups en internationale bedrijven geholpen bij het realiseren van de behoeftes. Met de eindgebruikers in gedachte, ontwikkelen wij strakke en geweldig designs met een oog op het toekomst. Wij zijn resultaatgericht in ons denken en doen waardoor wij keer op keer onze klanten positief verbazen met het oplevering.",http://mevoon.nl,2017.0,Partnership,"E-commerce, Website, Maatwerk Apps, SaaS",Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/mg-solutions-rts/,MG Solutions-RTS,0-1 employees,Computer Software,Development and distribution of the RTS | Restaurant Tracking System,https://www.crewtracking.nl/,2018.0,Self-Employed,RTS,Deventer,Overijssel,"Deventer, Overijssel"
